date,nav,fund_name
03-02-2026,62.1805,ICICI Prudential Debt Fund 10
04-02-2026,59.6546,ICICI Prudential Debt Fund 10
05-02-2026,60.0318,ICICI Prudential Debt Fund 10
06-02-2026,59.8831,ICICI Prudential Debt Fund 10
09-02-2026,58.2701,ICICI Prudential Debt Fund 10
10-02-2026,56.8315,ICICI Prudential Debt Fund 10
11-02-2026,57.6912,ICICI Prudential Debt Fund 10
12-02-2026,57.0862,ICICI Prudential Debt Fund 10
13-02-2026,56.3377,ICICI Prudential Debt Fund 10
16-02-2026,56.3358,ICICI Prudential Debt Fund 10
17-02-2026,55.8196,ICICI Prudential Debt Fund 10
18-02-2026,55.9312,ICICI Prudential Debt Fund 10
19-02-2026,55.7891,ICICI Prudential Debt Fund 10
20-02-2026,54.8128,ICICI Prudential Debt Fund 10
23-02-2026,54.4199,ICICI Prudential Debt Fund 10
24-02-2026,54.8085,ICICI Prudential Debt Fund 10
25-02-2026,54.8704,ICICI Prudential Debt Fund 10
26-02-2026,54.8304,ICICI Prudential Debt Fund 10
27-02-2026,56.4512,ICICI Prudential Debt Fund 10
02-03-2026,57.0985,ICICI Prudential Debt Fund 10
03-03-2026,57.8571,ICICI Prudential Debt Fund 10
04-03-2026,57.742,ICICI Prudential Debt Fund 10
05-03-2026,57.9616,ICICI Prudential Debt Fund 10
06-03-2026,57.6157,ICICI Prudential Debt Fund 10
09-03-2026,58.3165,ICICI Prudential Debt Fund 10
10-03-2026,58.2491,ICICI Prudential Debt Fund 10
11-03-2026,58.4725,ICICI Prudential Debt Fund 10
12-03-2026,58.6426,ICICI Prudential Debt Fund 10
13-03-2026,58.656,ICICI Prudential Debt Fund 10
16-03-2026,61.2705,ICICI Prudential Debt Fund 10
17-03-2026,60.6884,ICICI Prudential Debt Fund 10
18-03-2026,60.1037,ICICI Prudential Debt Fund 10
19-03-2026,60.7595,ICICI Prudential Debt Fund 10
20-03-2026,60.2474,ICICI Prudential Debt Fund 10
23-03-2026,60.0142,ICICI Prudential Debt Fund 10
24-03-2026,59.0662,ICICI Prudential Debt Fund 10
25-03-2026,59.5313,ICICI Prudential Debt Fund 10
26-03-2026,60.0113,ICICI Prudential Debt Fund 10
27-03-2026,59.7576,ICICI Prudential Debt Fund 10
30-03-2026,60.4282,ICICI Prudential Debt Fund 10
31-03-2026,58.7742,ICICI Prudential Debt Fund 10
01-04-2026,58.1804,ICICI Prudential Debt Fund 10
02-04-2026,58.0611,ICICI Prudential Debt Fund 10
03-04-2026,57.0692,ICICI Prudential Debt Fund 10
06-04-2026,55.6008,ICICI Prudential Debt Fund 10
07-04-2026,55.3718,ICICI Prudential Debt Fund 10
08-04-2026,55.9759,ICICI Prudential Debt Fund 10
09-04-2026,57.0804,ICICI Prudential Debt Fund 10
10-04-2026,56.6403,ICICI Prudential Debt Fund 10
13-04-2026,57.2916,ICICI Prudential Debt Fund 10
14-04-2026,57.8673,ICICI Prudential Debt Fund 10
15-04-2026,58.954,ICICI Prudential Debt Fund 10
16-04-2026,58.6738,ICICI Prudential Debt Fund 10
17-04-2026,57.1202,ICICI Prudential Debt Fund 10
20-04-2026,57.2089,ICICI Prudential Debt Fund 10
21-04-2026,56.3676,ICICI Prudential Debt Fund 10
22-04-2026,55.784,ICICI Prudential Debt Fund 10
23-04-2026,55.5599,ICICI Prudential Debt Fund 10
24-04-2026,55.3052,ICICI Prudential Debt Fund 10
27-04-2026,55.4503,ICICI Prudential Debt Fund 10
28-04-2026,56.0629,ICICI Prudential Debt Fund 10
29-04-2026,55.7816,ICICI Prudential Debt Fund 10
30-04-2026,56.1406,ICICI Prudential Debt Fund 10
01-05-2026,56.1812,ICICI Prudential Debt Fund 10
04-05-2026,56.9976,ICICI Prudential Debt Fund 10
05-05-2026,56.8649,ICICI Prudential Debt Fund 10
06-05-2026,56.826,ICICI Prudential Debt Fund 10
07-05-2026,56.5353,ICICI Prudential Debt Fund 10
08-05-2026,56.4259,ICICI Prudential Debt Fund 10
11-05-2026,55.791,ICICI Prudential Debt Fund 10
12-05-2026,55.0803,ICICI Prudential Debt Fund 10
13-05-2026,55.7488,ICICI Prudential Debt Fund 10
14-05-2026,54.8708,ICICI Prudential Debt Fund 10
15-05-2026,54.6356,ICICI Prudential Debt Fund 10
18-05-2026,55.4951,ICICI Prudential Debt Fund 10
19-05-2026,55.2292,ICICI Prudential Debt Fund 10
20-05-2026,55.9434,ICICI Prudential Debt Fund 10
21-05-2026,55.4754,ICICI Prudential Debt Fund 10
22-05-2026,54.6284,ICICI Prudential Debt Fund 10
25-05-2026,53.3489,ICICI Prudential Debt Fund 10
26-05-2026,54.426,ICICI Prudential Debt Fund 10
27-05-2026,53.5251,ICICI Prudential Debt Fund 10
28-05-2026,54.1518,ICICI Prudential Debt Fund 10
29-05-2026,53.3666,ICICI Prudential Debt Fund 10
01-06-2026,54.4479,ICICI Prudential Debt Fund 10
02-06-2026,56.2774,ICICI Prudential Debt Fund 10
03-06-2026,54.8818,ICICI Prudential Debt Fund 10
04-06-2026,54.0163,ICICI Prudential Debt Fund 10
05-06-2026,54.6697,ICICI Prudential Debt Fund 10
08-06-2026,55.1178,ICICI Prudential Debt Fund 10
09-06-2026,55.7877,ICICI Prudential Debt Fund 10
10-06-2026,55.3354,ICICI Prudential Debt Fund 10
11-06-2026,57.0128,ICICI Prudential Debt Fund 10
12-06-2026,57.1423,ICICI Prudential Debt Fund 10
15-06-2026,56.1277,ICICI Prudential Debt Fund 10
16-06-2026,55.9427,ICICI Prudential Debt Fund 10
17-06-2026,54.9607,ICICI Prudential Debt Fund 10
18-06-2026,56.2998,ICICI Prudential Debt Fund 10
19-06-2026,55.7703,ICICI Prudential Debt Fund 10
03-01-2022,27.1105,Tata Mutual Fund Flexi Cap Fund 11
04-01-2022,27.524,Tata Mutual Fund Flexi Cap Fund 11
05-01-2022,28.1573,Tata Mutual Fund Flexi Cap Fund 11
06-01-2022,28.0411,Tata Mutual Fund Flexi Cap Fund 11
07-01-2022,27.4332,Tata Mutual Fund Flexi Cap Fund 11
10-01-2022,27.8443,Tata Mutual Fund Flexi Cap Fund 11
11-01-2022,27.2144,Tata Mutual Fund Flexi Cap Fund 11
12-01-2022,26.8593,Tata Mutual Fund Flexi Cap Fund 11
13-01-2022,26.1873,Tata Mutual Fund Flexi Cap Fund 11
14-01-2022,26.5788,Tata Mutual Fund Flexi Cap Fund 11
17-01-2022,26.8201,Tata Mutual Fund Flexi Cap Fund 11
18-01-2022,27.4846,Tata Mutual Fund Flexi Cap Fund 11
19-01-2022,27.3164,Tata Mutual Fund Flexi Cap Fund 11
20-01-2022,26.9925,Tata Mutual Fund Flexi Cap Fund 11
21-01-2022,26.7935,Tata Mutual Fund Flexi Cap Fund 11
24-01-2022,26.2712,Tata Mutual Fund Flexi Cap Fund 11
25-01-2022,26.8473,Tata Mutual Fund Flexi Cap Fund 11
26-01-2022,28.2206,Tata Mutual Fund Flexi Cap Fund 11
27-01-2022,27.9283,Tata Mutual Fund Flexi Cap Fund 11
28-01-2022,28.1905,Tata Mutual Fund Flexi Cap Fund 11
31-01-2022,28.1389,Tata Mutual Fund Flexi Cap Fund 11
01-02-2022,28.3394,Tata Mutual Fund Flexi Cap Fund 11
02-02-2022,28.8041,Tata Mutual Fund Flexi Cap Fund 11
03-02-2022,28.3246,Tata Mutual Fund Flexi Cap Fund 11
04-02-2022,28.1354,Tata Mutual Fund Flexi Cap Fund 11
07-02-2022,28.6572,Tata Mutual Fund Flexi Cap Fund 11
08-02-2022,28.8903,Tata Mutual Fund Flexi Cap Fund 11
09-02-2022,29.0466,Tata Mutual Fund Flexi Cap Fund 11
10-02-2022,29.2832,Tata Mutual Fund Flexi Cap Fund 11
11-02-2022,29.5648,Tata Mutual Fund Flexi Cap Fund 11
14-02-2022,30.093,Tata Mutual Fund Flexi Cap Fund 11
15-02-2022,30.4483,Tata Mutual Fund Flexi Cap Fund 11
16-02-2022,30.4404,Tata Mutual Fund Flexi Cap Fund 11
17-02-2022,30.6168,Tata Mutual Fund Flexi Cap Fund 11
18-02-2022,30.6012,Tata Mutual Fund Flexi Cap Fund 11
21-02-2022,30.274,Tata Mutual Fund Flexi Cap Fund 11
22-02-2022,30.2657,Tata Mutual Fund Flexi Cap Fund 11
23-02-2022,30.2291,Tata Mutual Fund Flexi Cap Fund 11
24-02-2022,29.4743,Tata Mutual Fund Flexi Cap Fund 11
25-02-2022,29.8316,Tata Mutual Fund Flexi Cap Fund 11
28-02-2022,30.2691,Tata Mutual Fund Flexi Cap Fund 11
01-03-2022,30.5312,Tata Mutual Fund Flexi Cap Fund 11
02-03-2022,30.9516,Tata Mutual Fund Flexi Cap Fund 11
03-03-2022,30.8854,Tata Mutual Fund Flexi Cap Fund 11
04-03-2022,30.6627,Tata Mutual Fund Flexi Cap Fund 11
07-03-2022,31.1145,Tata Mutual Fund Flexi Cap Fund 11
08-03-2022,30.6359,Tata Mutual Fund Flexi Cap Fund 11
09-03-2022,30.1487,Tata Mutual Fund Flexi Cap Fund 11
10-03-2022,30.3665,Tata Mutual Fund Flexi Cap Fund 11
11-03-2022,30.5733,Tata Mutual Fund Flexi Cap Fund 11
14-03-2022,31.0151,Tata Mutual Fund Flexi Cap Fund 11
15-03-2022,30.2349,Tata Mutual Fund Flexi Cap Fund 11
16-03-2022,30.2057,Tata Mutual Fund Flexi Cap Fund 11
17-03-2022,29.7086,Tata Mutual Fund Flexi Cap Fund 11
18-03-2022,30.1046,Tata Mutual Fund Flexi Cap Fund 11
21-03-2022,30.722,Tata Mutual Fund Flexi Cap Fund 11
22-03-2022,30.9698,Tata Mutual Fund Flexi Cap Fund 11
23-03-2022,30.7261,Tata Mutual Fund Flexi Cap Fund 11
24-03-2022,30.3965,Tata Mutual Fund Flexi Cap Fund 11
25-03-2022,30.2239,Tata Mutual Fund Flexi Cap Fund 11
28-03-2022,29.8577,Tata Mutual Fund Flexi Cap Fund 11
29-03-2022,29.8013,Tata Mutual Fund Flexi Cap Fund 11
30-03-2022,29.4806,Tata Mutual Fund Flexi Cap Fund 11
31-03-2022,28.8843,Tata Mutual Fund Flexi Cap Fund 11
01-04-2022,29.0637,Tata Mutual Fund Flexi Cap Fund 11
04-04-2022,29.2778,Tata Mutual Fund Flexi Cap Fund 11
05-04-2022,30.0388,Tata Mutual Fund Flexi Cap Fund 11
06-04-2022,29.8586,Tata Mutual Fund Flexi Cap Fund 11
07-04-2022,29.0269,Tata Mutual Fund Flexi Cap Fund 11
08-04-2022,29.3964,Tata Mutual Fund Flexi Cap Fund 11
11-04-2022,29.8202,Tata Mutual Fund Flexi Cap Fund 11
12-04-2022,30.346,Tata Mutual Fund Flexi Cap Fund 11
13-04-2022,31.0309,Tata Mutual Fund Flexi Cap Fund 11
14-04-2022,31.7378,Tata Mutual Fund Flexi Cap Fund 11
15-04-2022,31.2887,Tata Mutual Fund Flexi Cap Fund 11
18-04-2022,32.0309,Tata Mutual Fund Flexi Cap Fund 11
19-04-2022,31.8893,Tata Mutual Fund Flexi Cap Fund 11
20-04-2022,32.2872,Tata Mutual Fund Flexi Cap Fund 11
21-04-2022,32.429,Tata Mutual Fund Flexi Cap Fund 11
22-04-2022,31.972,Tata Mutual Fund Flexi Cap Fund 11
25-04-2022,32.5445,Tata Mutual Fund Flexi Cap Fund 11
26-04-2022,32.3381,Tata Mutual Fund Flexi Cap Fund 11
27-04-2022,33.2559,Tata Mutual Fund Flexi Cap Fund 11
28-04-2022,32.8918,Tata Mutual Fund Flexi Cap Fund 11
29-04-2022,32.4127,Tata Mutual Fund Flexi Cap Fund 11
02-05-2022,32.1066,Tata Mutual Fund Flexi Cap Fund 11
03-05-2022,32.8428,Tata Mutual Fund Flexi Cap Fund 11
04-05-2022,32.0871,Tata Mutual Fund Flexi Cap Fund 11
05-05-2022,32.5426,Tata Mutual Fund Flexi Cap Fund 11
06-05-2022,33.4533,Tata Mutual Fund Flexi Cap Fund 11
09-05-2022,33.3851,Tata Mutual Fund Flexi Cap Fund 11
10-05-2022,33.2049,Tata Mutual Fund Flexi Cap Fund 11
11-05-2022,33.2613,Tata Mutual Fund Flexi Cap Fund 11
12-05-2022,32.718,Tata Mutual Fund Flexi Cap Fund 11
13-05-2022,34.034,Tata Mutual Fund Flexi Cap Fund 11
16-05-2022,34.393,Tata Mutual Fund Flexi Cap Fund 11
17-05-2022,33.7805,Tata Mutual Fund Flexi Cap Fund 11
18-05-2022,33.3884,Tata Mutual Fund Flexi Cap Fund 11
19-05-2022,33.4948,Tata Mutual Fund Flexi Cap Fund 11
20-05-2022,32.8612,Tata Mutual Fund Flexi Cap Fund 11
23-05-2022,32.1361,Tata Mutual Fund Flexi Cap Fund 11
24-05-2022,32.2938,Tata Mutual Fund Flexi Cap Fund 11
25-05-2022,32.7973,Tata Mutual Fund Flexi Cap Fund 11
26-05-2022,33.2639,Tata Mutual Fund Flexi Cap Fund 11
27-05-2022,33.2507,Tata Mutual Fund Flexi Cap Fund 11
30-05-2022,33.1304,Tata Mutual Fund Flexi Cap Fund 11
31-05-2022,33.1727,Tata Mutual Fund Flexi Cap Fund 11
01-06-2022,33.6829,Tata Mutual Fund Flexi Cap Fund 11
02-06-2022,33.0648,Tata Mutual Fund Flexi Cap Fund 11
03-06-2022,32.6958,Tata Mutual Fund Flexi Cap Fund 11
06-06-2022,32.5268,Tata Mutual Fund Flexi Cap Fund 11
07-06-2022,32.4249,Tata Mutual Fund Flexi Cap Fund 11
08-06-2022,32.4146,Tata Mutual Fund Flexi Cap Fund 11
09-06-2022,32.4187,Tata Mutual Fund Flexi Cap Fund 11
10-06-2022,32.7627,Tata Mutual Fund Flexi Cap Fund 11
13-06-2022,31.9128,Tata Mutual Fund Flexi Cap Fund 11
14-06-2022,31.1621,Tata Mutual Fund Flexi Cap Fund 11
15-06-2022,30.8668,Tata Mutual Fund Flexi Cap Fund 11
16-06-2022,31.2821,Tata Mutual Fund Flexi Cap Fund 11
17-06-2022,30.9918,Tata Mutual Fund Flexi Cap Fund 11
20-06-2022,30.9882,Tata Mutual Fund Flexi Cap Fund 11
21-06-2022,31.0632,Tata Mutual Fund Flexi Cap Fund 11
22-06-2022,31.2261,Tata Mutual Fund Flexi Cap Fund 11
23-06-2022,31.9745,Tata Mutual Fund Flexi Cap Fund 11
24-06-2022,32.3236,Tata Mutual Fund Flexi Cap Fund 11
27-06-2022,32.8234,Tata Mutual Fund Flexi Cap Fund 11
28-06-2022,32.7774,Tata Mutual Fund Flexi Cap Fund 11
29-06-2022,33.5183,Tata Mutual Fund Flexi Cap Fund 11
30-06-2022,33.571,Tata Mutual Fund Flexi Cap Fund 11
01-07-2022,32.6032,Tata Mutual Fund Flexi Cap Fund 11
04-07-2022,33.8218,Tata Mutual Fund Flexi Cap Fund 11
05-07-2022,33.8621,Tata Mutual Fund Flexi Cap Fund 11
06-07-2022,34.1481,Tata Mutual Fund Flexi Cap Fund 11
07-07-2022,33.6178,Tata Mutual Fund Flexi Cap Fund 11
08-07-2022,34.7426,Tata Mutual Fund Flexi Cap Fund 11
11-07-2022,34.3465,Tata Mutual Fund Flexi Cap Fund 11
12-07-2022,34.1652,Tata Mutual Fund Flexi Cap Fund 11
13-07-2022,33.3987,Tata Mutual Fund Flexi Cap Fund 11
14-07-2022,33.598,Tata Mutual Fund Flexi Cap Fund 11
15-07-2022,33.473,Tata Mutual Fund Flexi Cap Fund 11
18-07-2022,32.7147,Tata Mutual Fund Flexi Cap Fund 11
19-07-2022,32.6979,Tata Mutual Fund Flexi Cap Fund 11
20-07-2022,32.7607,Tata Mutual Fund Flexi Cap Fund 11
21-07-2022,32.6555,Tata Mutual Fund Flexi Cap Fund 11
22-07-2022,31.7799,Tata Mutual Fund Flexi Cap Fund 11
25-07-2022,31.9344,Tata Mutual Fund Flexi Cap Fund 11
26-07-2022,31.3431,Tata Mutual Fund Flexi Cap Fund 11
27-07-2022,31.7769,Tata Mutual Fund Flexi Cap Fund 11
28-07-2022,31.528,Tata Mutual Fund Flexi Cap Fund 11
29-07-2022,31.9825,Tata Mutual Fund Flexi Cap Fund 11
01-08-2022,32.0052,Tata Mutual Fund Flexi Cap Fund 11
02-08-2022,32.0526,Tata Mutual Fund Flexi Cap Fund 11
03-08-2022,32.6823,Tata Mutual Fund Flexi Cap Fund 11
04-08-2022,32.2989,Tata Mutual Fund Flexi Cap Fund 11
05-08-2022,31.7842,Tata Mutual Fund Flexi Cap Fund 11
08-08-2022,32.065,Tata Mutual Fund Flexi Cap Fund 11
09-08-2022,31.449,Tata Mutual Fund Flexi Cap Fund 11
10-08-2022,31.088,Tata Mutual Fund Flexi Cap Fund 11
11-08-2022,30.3671,Tata Mutual Fund Flexi Cap Fund 11
12-08-2022,30.907,Tata Mutual Fund Flexi Cap Fund 11
15-08-2022,30.4576,Tata Mutual Fund Flexi Cap Fund 11
16-08-2022,30.1739,Tata Mutual Fund Flexi Cap Fund 11
17-08-2022,29.6051,Tata Mutual Fund Flexi Cap Fund 11
18-08-2022,29.4487,Tata Mutual Fund Flexi Cap Fund 11
19-08-2022,29.4003,Tata Mutual Fund Flexi Cap Fund 11
22-08-2022,29.7793,Tata Mutual Fund Flexi Cap Fund 11
23-08-2022,29.2037,Tata Mutual Fund Flexi Cap Fund 11
24-08-2022,28.955,Tata Mutual Fund Flexi Cap Fund 11
25-08-2022,29.5874,Tata Mutual Fund Flexi Cap Fund 11
26-08-2022,30.0643,Tata Mutual Fund Flexi Cap Fund 11
29-08-2022,29.7736,Tata Mutual Fund Flexi Cap Fund 11
30-08-2022,29.7664,Tata Mutual Fund Flexi Cap Fund 11
31-08-2022,30.66,Tata Mutual Fund Flexi Cap Fund 11
01-09-2022,30.1262,Tata Mutual Fund Flexi Cap Fund 11
02-09-2022,29.2731,Tata Mutual Fund Flexi Cap Fund 11
05-09-2022,29.0523,Tata Mutual Fund Flexi Cap Fund 11
06-09-2022,29.0305,Tata Mutual Fund Flexi Cap Fund 11
07-09-2022,28.6957,Tata Mutual Fund Flexi Cap Fund 11
08-09-2022,29.1306,Tata Mutual Fund Flexi Cap Fund 11
09-09-2022,29.2372,Tata Mutual Fund Flexi Cap Fund 11
12-09-2022,28.9867,Tata Mutual Fund Flexi Cap Fund 11
13-09-2022,28.7669,Tata Mutual Fund Flexi Cap Fund 11
14-09-2022,28.4592,Tata Mutual Fund Flexi Cap Fund 11
15-09-2022,28.8276,Tata Mutual Fund Flexi Cap Fund 11
16-09-2022,28.6377,Tata Mutual Fund Flexi Cap Fund 11
19-09-2022,28.1396,Tata Mutual Fund Flexi Cap Fund 11
20-09-2022,28.5597,Tata Mutual Fund Flexi Cap Fund 11
21-09-2022,28.4555,Tata Mutual Fund Flexi Cap Fund 11
22-09-2022,27.8893,Tata Mutual Fund Flexi Cap Fund 11
23-09-2022,28.6198,Tata Mutual Fund Flexi Cap Fund 11
26-09-2022,28.8962,Tata Mutual Fund Flexi Cap Fund 11
27-09-2022,28.9307,Tata Mutual Fund Flexi Cap Fund 11
28-09-2022,28.8532,Tata Mutual Fund Flexi Cap Fund 11
29-09-2022,28.7463,Tata Mutual Fund Flexi Cap Fund 11
30-09-2022,28.631,Tata Mutual Fund Flexi Cap Fund 11
03-10-2022,28.5279,Tata Mutual Fund Flexi Cap Fund 11
04-10-2022,28.2898,Tata Mutual Fund Flexi Cap Fund 11
05-10-2022,28.2601,Tata Mutual Fund Flexi Cap Fund 11
06-10-2022,28.0158,Tata Mutual Fund Flexi Cap Fund 11
07-10-2022,28.1238,Tata Mutual Fund Flexi Cap Fund 11
10-10-2022,28.1279,Tata Mutual Fund Flexi Cap Fund 11
11-10-2022,27.8464,Tata Mutual Fund Flexi Cap Fund 11
12-10-2022,27.8241,Tata Mutual Fund Flexi Cap Fund 11
13-10-2022,28.0646,Tata Mutual Fund Flexi Cap Fund 11
14-10-2022,27.1288,Tata Mutual Fund Flexi Cap Fund 11
17-10-2022,27.3776,Tata Mutual Fund Flexi Cap Fund 11
18-10-2022,26.8877,Tata Mutual Fund Flexi Cap Fund 11
19-10-2022,26.716,Tata Mutual Fund Flexi Cap Fund 11
20-10-2022,25.5954,Tata Mutual Fund Flexi Cap Fund 11
21-10-2022,25.8254,Tata Mutual Fund Flexi Cap Fund 11
24-10-2022,25.5516,Tata Mutual Fund Flexi Cap Fund 11
25-10-2022,25.3728,Tata Mutual Fund Flexi Cap Fund 11
26-10-2022,25.42,Tata Mutual Fund Flexi Cap Fund 11
27-10-2022,24.6812,Tata Mutual Fund Flexi Cap Fund 11
28-10-2022,24.7165,Tata Mutual Fund Flexi Cap Fund 11
31-10-2022,24.9692,Tata Mutual Fund Flexi Cap Fund 11
01-11-2022,25.0469,Tata Mutual Fund Flexi Cap Fund 11
02-11-2022,24.9115,Tata Mutual Fund Flexi Cap Fund 11
03-11-2022,24.9393,Tata Mutual Fund Flexi Cap Fund 11
04-11-2022,24.9236,Tata Mutual Fund Flexi Cap Fund 11
07-11-2022,25.2196,Tata Mutual Fund Flexi Cap Fund 11
08-11-2022,25.707,Tata Mutual Fund Flexi Cap Fund 11
09-11-2022,25.5614,Tata Mutual Fund Flexi Cap Fund 11
10-11-2022,25.663,Tata Mutual Fund Flexi Cap Fund 11
11-11-2022,25.4188,Tata Mutual Fund Flexi Cap Fund 11
14-11-2022,25.5904,Tata Mutual Fund Flexi Cap Fund 11
15-11-2022,25.7798,Tata Mutual Fund Flexi Cap Fund 11
16-11-2022,25.7282,Tata Mutual Fund Flexi Cap Fund 11
17-11-2022,25.9414,Tata Mutual Fund Flexi Cap Fund 11
18-11-2022,25.9556,Tata Mutual Fund Flexi Cap Fund 11
21-11-2022,25.9499,Tata Mutual Fund Flexi Cap Fund 11
22-11-2022,25.6202,Tata Mutual Fund Flexi Cap Fund 11
23-11-2022,25.699,Tata Mutual Fund Flexi Cap Fund 11
24-11-2022,25.4891,Tata Mutual Fund Flexi Cap Fund 11
25-11-2022,25.8344,Tata Mutual Fund Flexi Cap Fund 11
28-11-2022,25.5205,Tata Mutual Fund Flexi Cap Fund 11
29-11-2022,25.6362,Tata Mutual Fund Flexi Cap Fund 11
30-11-2022,25.5488,Tata Mutual Fund Flexi Cap Fund 11
01-12-2022,25.6636,Tata Mutual Fund Flexi Cap Fund 11
02-12-2022,25.654,Tata Mutual Fund Flexi Cap Fund 11
05-12-2022,25.3521,Tata Mutual Fund Flexi Cap Fund 11
06-12-2022,25.7807,Tata Mutual Fund Flexi Cap Fund 11
07-12-2022,25.4505,Tata Mutual Fund Flexi Cap Fund 11
08-12-2022,25.7086,Tata Mutual Fund Flexi Cap Fund 11
09-12-2022,25.0665,Tata Mutual Fund Flexi Cap Fund 11
12-12-2022,24.9704,Tata Mutual Fund Flexi Cap Fund 11
13-12-2022,25.5556,Tata Mutual Fund Flexi Cap Fund 11
14-12-2022,25.4628,Tata Mutual Fund Flexi Cap Fund 11
15-12-2022,25.5124,Tata Mutual Fund Flexi Cap Fund 11
16-12-2022,26.1384,Tata Mutual Fund Flexi Cap Fund 11
19-12-2022,26.0955,Tata Mutual Fund Flexi Cap Fund 11
20-12-2022,26.2099,Tata Mutual Fund Flexi Cap Fund 11
21-12-2022,26.4608,Tata Mutual Fund Flexi Cap Fund 11
22-12-2022,25.9264,Tata Mutual Fund Flexi Cap Fund 11
23-12-2022,25.7505,Tata Mutual Fund Flexi Cap Fund 11
26-12-2022,25.8136,Tata Mutual Fund Flexi Cap Fund 11
27-12-2022,25.2085,Tata Mutual Fund Flexi Cap Fund 11
28-12-2022,25.7391,Tata Mutual Fund Flexi Cap Fund 11
29-12-2022,26.044,Tata Mutual Fund Flexi Cap Fund 11
30-12-2022,26.2944,Tata Mutual Fund Flexi Cap Fund 11
02-01-2023,26.8281,Tata Mutual Fund Flexi Cap Fund 11
03-01-2023,27.1326,Tata Mutual Fund Flexi Cap Fund 11
04-01-2023,27.0526,Tata Mutual Fund Flexi Cap Fund 11
05-01-2023,26.4038,Tata Mutual Fund Flexi Cap Fund 11
06-01-2023,26.1472,Tata Mutual Fund Flexi Cap Fund 11
09-01-2023,25.9045,Tata Mutual Fund Flexi Cap Fund 11
10-01-2023,26.1578,Tata Mutual Fund Flexi Cap Fund 11
11-01-2023,26.2027,Tata Mutual Fund Flexi Cap Fund 11
12-01-2023,25.6005,Tata Mutual Fund Flexi Cap Fund 11
13-01-2023,25.9455,Tata Mutual Fund Flexi Cap Fund 11
16-01-2023,26.4758,Tata Mutual Fund Flexi Cap Fund 11
17-01-2023,27.0751,Tata Mutual Fund Flexi Cap Fund 11
18-01-2023,26.6297,Tata Mutual Fund Flexi Cap Fund 11
19-01-2023,26.7715,Tata Mutual Fund Flexi Cap Fund 11
20-01-2023,26.3807,Tata Mutual Fund Flexi Cap Fund 11
23-01-2023,27.1613,Tata Mutual Fund Flexi Cap Fund 11
24-01-2023,27.1873,Tata Mutual Fund Flexi Cap Fund 11
25-01-2023,27.0499,Tata Mutual Fund Flexi Cap Fund 11
26-01-2023,26.8386,Tata Mutual Fund Flexi Cap Fund 11
27-01-2023,26.9865,Tata Mutual Fund Flexi Cap Fund 11
30-01-2023,27.2087,Tata Mutual Fund Flexi Cap Fund 11
31-01-2023,26.5497,Tata Mutual Fund Flexi Cap Fund 11
01-02-2023,27.1192,Tata Mutual Fund Flexi Cap Fund 11
02-02-2023,27.3244,Tata Mutual Fund Flexi Cap Fund 11
03-02-2023,27.9073,Tata Mutual Fund Flexi Cap Fund 11
06-02-2023,28.6373,Tata Mutual Fund Flexi Cap Fund 11
07-02-2023,28.6089,Tata Mutual Fund Flexi Cap Fund 11
08-02-2023,28.991,Tata Mutual Fund Flexi Cap Fund 11
09-02-2023,28.7551,Tata Mutual Fund Flexi Cap Fund 11
10-02-2023,28.5677,Tata Mutual Fund Flexi Cap Fund 11
13-02-2023,29.2558,Tata Mutual Fund Flexi Cap Fund 11
14-02-2023,28.9461,Tata Mutual Fund Flexi Cap Fund 11
15-02-2023,29.0459,Tata Mutual Fund Flexi Cap Fund 11
16-02-2023,28.6649,Tata Mutual Fund Flexi Cap Fund 11
17-02-2023,28.3973,Tata Mutual Fund Flexi Cap Fund 11
20-02-2023,28.1964,Tata Mutual Fund Flexi Cap Fund 11
21-02-2023,28.8225,Tata Mutual Fund Flexi Cap Fund 11
22-02-2023,29.0591,Tata Mutual Fund Flexi Cap Fund 11
23-02-2023,29.4405,Tata Mutual Fund Flexi Cap Fund 11
24-02-2023,28.6573,Tata Mutual Fund Flexi Cap Fund 11
27-02-2023,28.6866,Tata Mutual Fund Flexi Cap Fund 11
28-02-2023,28.5363,Tata Mutual Fund Flexi Cap Fund 11
01-03-2023,28.7613,Tata Mutual Fund Flexi Cap Fund 11
02-03-2023,29.8139,Tata Mutual Fund Flexi Cap Fund 11
03-03-2023,28.7598,Tata Mutual Fund Flexi Cap Fund 11
06-03-2023,28.9465,Tata Mutual Fund Flexi Cap Fund 11
07-03-2023,29.9182,Tata Mutual Fund Flexi Cap Fund 11
08-03-2023,29.7044,Tata Mutual Fund Flexi Cap Fund 11
09-03-2023,29.786,Tata Mutual Fund Flexi Cap Fund 11
10-03-2023,30.1032,Tata Mutual Fund Flexi Cap Fund 11
13-03-2023,29.1448,Tata Mutual Fund Flexi Cap Fund 11
14-03-2023,29.2757,Tata Mutual Fund Flexi Cap Fund 11
15-03-2023,28.9417,Tata Mutual Fund Flexi Cap Fund 11
16-03-2023,29.8451,Tata Mutual Fund Flexi Cap Fund 11
17-03-2023,29.7672,Tata Mutual Fund Flexi Cap Fund 11
20-03-2023,29.4649,Tata Mutual Fund Flexi Cap Fund 11
21-03-2023,29.8538,Tata Mutual Fund Flexi Cap Fund 11
22-03-2023,30.0873,Tata Mutual Fund Flexi Cap Fund 11
